0.000000000000000000e+00, 4.905284790591458943e+01, 4.355798552540993995e+01, 3.691361701262560757e+01, 3.024722973938807158e+01, 1.800000000000000000e+01, 1.650000000000000000e+01, 1.500000000000000000e+01, 2.637824208097243073e+01, 2.132652973608139035e+01, 2.133029439920570880e+01, 2.132303578926860155e+01, 2.099858857273105173e+01
2.400000000000000000e+02, 4.905281721017578889e+01, 4.355794831884616514e+01, 3.691357967789389960e+01, 3.024732357928839477e+01, 1.799998544759180419e+01, 1.649998546166177960e+01, 1.500002254538924973e+01, 4.886966387934452882e+01, 2.164628386917562963e+01, 2.160164400214263836e+01, 2.168772257239687562e+01, 2.099890717848515465e+01
4.800000000000000000e+02, 4.905278641227927494e+01, 4.355791111357710577e+01, 3.691354234529138267e+01, 3.024741763525526039e+01, 1.799997089314749843e+01, 1.649997092402093202e+01, 1.500004526032731889e+01, 7.119778343726228798e+01, 2.198858245874095374e+01, 2.194516230919399646e+01, 2.202888070552910449e+01, 2.099925096321879892e+01
7.200000000000000000e+02, 4.905275552200655653e+01, 4.355787391054806790e+01, 3.691350501594568811e+01, 3.024751190945803714e+01, 1.799995633671326800e+01, 1.649995638711847690e+01, 1.500006814429665880e+01, 9.336260052840056289e+01, 2.231274668651437665e+01, 2.227172850770858048e+01, 2.235081543304676543e+01, 2.099961877317906200e+01
9.600000000000000000e+02, 4.985154146279025156e+01, 4.366207185659631307e+01, 3.703187415332831733e+01, 3.036653802216557096e+01, 1.799994177760771308e+01, 1.649994185011459535e+01, 1.500009097966156446e+01, 9.499999993623106320e+01, 2.261920547325383879e+01, 2.258042476435950974e+01, 2.265519764227184041e+01, 2.100000958176063648e+01
1.200000000000000000e+03, 5.069853125975986785e+01, 4.378615507781176319e+01, 3.715737661983155959e+01, 3.049288885669463411e+01, 1.799992496325284819e+01, 1.649992506053219543e+01, 1.500011703484562275e+01, 9.499999996137904645e+01, 2.290940683710094916e+01, 2.287267776792926810e+01, 2.294349490260105640e+01, 2.100042244884135911e+01
1.440000000000000000e+03, 5.152505784311571801e+01, 4.392284538581611741e+01, 3.728227455240653399e+01, 3.061855220375936426e+01, 1.799990484282690772e+01, 1.649990496766091752e+01, 1.500014783490049375e+01, 9.499999998899504305e+01, 2.318470757101382418e+01, 2.314985883386071919e+01, 2.321705052192164231e+01, 2.100085651272131670e+01
1.680000000000000000e+03, 5.233164318581560792e+01, 4.407137844792844561e+01, 3.740679708664151093e+01, 3.074353992762610943e+01, 1.799987994393895363e+01, 1.649988009923857391e+01, 1.500018551163260838e+01, 9.500000000000000000e+01, 2.344635207470144067e+01, 2.341322662806804544e+01, 2.347709565942525245e+01, 2.100131098355487680e+01
1.920000000000000000e+03, 5.311879015905990542e+01, 4.423101906845013076e+01, 3.753114809246590511e+01, 3.086787795187609618e+01, 1.799984753137132287e+01, 1.649984771929313965e+01, 1.500023402741554257e+01, 9.500000000000000000e+01, 2.369548091829812364e+01, 2.366393481543785526e+01, 2.372475873203296004e+01, 2.100178513735379582e+01
2.160000000000000000e+03, 5.388697551123141238e+01, 4.440105442032862726e+01, 3.765550234488378578e+01, 3.099162197270224439e+01, 1.801860006149266624e+01, 1.650481867936452574e+01, 1.500529457535655986e+01, 9.500000000000000000e+01, 2.384444061208144561e+01, 2.373170796408512828e+01, 2.394802291820959539e+01, 2.100227800827764568e+01
2.400000000000000000e+03, 5.463661744608583604e+01, 4.458076885586996951e+01, 3.777998421150982722e+01, 3.111492773219686470e+01, 1.821334712298188307e+01, 1.657591996532111622e+01, 1.507296674503003153e+01, 9.500000000000000000e+01, 2.315122143368270358e+01, 2.220466706433112947e+01, 2.401814725387496452e+01, 2.100278508589471826e+01
2.640000000000000000e+03, 5.536770676978151329e+01, 4.476917571227600945e+01, 3.790441712130648000e+01, 3.123884530385727132e+01, 1.841490903794930389e+01, 1.667084789999976024e+01, 1.515803578105451344e+01, 9.500000000000000000e+01, 2.299430082495886651e+01, 2.186114986882849820e+01, 2.403221381637040821e+01, 2.100329951628039282e+01
2.880000000000000000e+03, 5.586944489927196145e+01, 4.481606985440555491e+01, 3.789444932745929862e+01, 3.180629966140938336e+01, 1.856277490042127454e+01, 1.673192607176197910e+01, 1.533293877980351638e+01, 9.500000000000000000e+01, 2.289726731698149109e+01, 2.166057444649951691e+01, 2.403003548495102137e+01, 2.100381972554114896e+01
3.120000000000000000e+03, 5.635399850959650792e+01, 4.486964545430746654e+01, 3.789685989849902370e+01, 3.236191025566825630e+01, 1.870511877844882065e+01, 1.680769661046551278e+01, 1.550426738048401099e+01, 9.500000000000000000e+01, 2.287234930226550489e+01, 2.160862970112092540e+01, 2.402989537938841735e+01, 2.100434533492690647e+01
3.360000000000000000e+03, 5.682200706229299669e+01, 4.492959251894664874e+01, 3.791105654333360064e+01, 3.290601593388262813e+01, 1.884533098381460192e+01, 1.689914802327125543e+01, 1.567399868184973677e+01, 9.500000000000000000e+01, 2.284054346642511035e+01, 2.153973251619640195e+01, 2.403206528913872830e+01, 2.100487652820919138e+01
