0.000000000000000000e+00, 4.905284790591458943e+01, 4.355798552540993995e+01, 3.691361701262560757e+01, 3.024722973938807158e+01, 1.800000000000000000e+01, 1.650000000000000000e+01, 1.500000000000000000e+01, 2.637824208097243073e+01, 2.132652973608139035e+01, 2.133029439920570880e+01, 2.132303578926860155e+01, 2.099858857273105173e+01
2.400000000000000000e+02, 4.905284795983205726e+01, 4.355798549948713827e+01, 3.691361698127985136e+01, 3.024722970793842336e+01, 1.799999997537096874e+01, 1.649999998926219291e+01, 1.499999998926219646e+01, 4.886966389104059516e+01, 2.164628386918620606e+01, 2.160164400216311265e+01, 2.168772257239838908e+01, 2.099890717848515820e+01
4.800000000000000000e+02, 4.905284790847039034e+01, 4.355798547378560670e+01, 3.691361695020165712e+01, 3.024722967675724306e+01, 1.799999994837848405e+01, 1.649999997853519673e+01, 1.499999997853519318e+01, 7.119778351933771887e+01, 2.198858245875966944e+01, 2.194516230922851818e+01, 2.202888070553334643e+01, 2.099925096321879892e+01
7.200000000000000000e+02, 4.905284775689769106e+01, 4.355798544871978351e+01, 3.691361691989212801e+01, 3.024722964634727873e+01, 1.799999991903610663e+01, 1.649999996782660716e+01, 1.499999996782660894e+01, 9.336260085003668507e+01, 2.231274668654785032e+01, 2.227172850776907609e+01, 2.235081543305549800e+01, 2.099961877317905490e+01
9.600000000000000000e+02, 4.985165870877519012e+01, 4.366221930901514980e+01, 3.703202272638629466e+01, 3.036616915549695861e+01, 1.799999988751194024e+01, 1.649999995714682299e+01, 1.499999995714682832e+01, 9.500000000000000000e+01, 2.261920547331570930e+01, 2.258042476447061730e+01, 2.265519764228863409e+01, 2.100000958176063648e+01
1.200000000000000000e+03, 5.069868044868668022e+01, 4.378634386546562496e+01, 3.715756740698566318e+01, 3.049241765726325681e+01, 1.799999985400271285e+01, 1.649999994651571456e+01, 1.499999994651571811e+01, 9.500000000000000000e+01, 2.290940683722545756e+01, 2.287267776815368947e+01, 2.294349490263409308e+01, 2.100042244884135911e+01
1.440000000000000000e+03, 5.152524997967348241e+01, 4.392308381060750122e+01, 3.728251579337471355e+01, 3.061795424675053923e+01, 1.799999981878483624e+01, 1.649999993597691983e+01, 1.499999993597692338e+01, 9.500000000000000000e+01, 2.318470757130712201e+01, 2.314985883439548786e+01, 2.321705052199386543e+01, 2.100085651272132026e+01
1.680000000000000000e+03, 5.233189439305623836e+01, 4.407167878259416227e+01, 3.740710075179409699e+01, 3.074277932836072935e+01, 1.799999978241102738e+01, 1.649999992564888274e+01, 1.499999992564888984e+01, 9.500000000000000000e+01, 2.344635207562782497e+01, 2.341322662978731373e+01, 2.347709565962574985e+01, 2.100131098355489101e+01
1.920000000000000000e+03, 5.311912624661222537e+01, 4.423140097716210306e+01, 3.753153310947554644e+01, 3.086689732133685737e+01, 1.799999974678055992e+01, 1.649999991600116545e+01, 1.499999991600117255e+01, 9.500000000000000000e+01, 2.369548092393798555e+01, 2.366393482613460719e+01, 2.372475873304334115e+01, 2.100178513735384200e+01
2.160000000000000000e+03, 5.388744402085875862e+01, 4.440155388383009694e+01, 3.765600301401774175e+01, 3.099031610803446313e+01, 1.799999973465490299e+01, 1.649999991285684331e+01, 1.499999991285684686e+01, 9.500000000000000000e+01, 2.393313941760580477e+01, 2.390304064492850245e+01, 2.396107397953350571e+01, 2.100227831049121363e+01
2.400000000000000000e+03, 5.463733255144880729e+01, 4.458147107143549448e+01, 3.778068122210514446e+01, 3.111304652726829545e+01, 1.818014129467577789e+01, 1.656184965037992640e+01, 1.505935580361849624e+01, 9.500000000000000000e+01, 2.326364770872677568e+01, 2.240639328331321067e+01, 2.404880678873113453e+01, 2.100278661571754313e+01
2.640000000000000000e+03, 5.536926344002358036e+01, 4.477051502020254503e+01, 3.790572032106993561e+01, 3.123510190983591883e+01, 1.839131637409716902e+01, 1.665980412367611052e+01, 1.514729713561251678e+01, 9.500000000000000000e+01, 2.298884225000458414e+01, 2.182249591256268673e+01, 2.405712375839427963e+01, 2.100330268308859516e+01
2.880000000000000000e+03, 5.608369544550237151e+01, 4.496807599782389531e+01, 3.803125588655773726e+01, 3.135649765347371343e+01, 1.859363348376553304e+01, 1.677140266427547388e+01, 1.524267253107835884e+01, 9.500000000000000000e+01, 2.293328594342350968e+01, 2.170890628795185862e+01, 2.405477223647470097e+01, 2.100382424639658296e+01
3.120000000000000000e+03, 5.678107485759713313e+01, 4.517357097730485549e+01, 3.815740757936509198e+01, 3.147725083466262319e+01, 1.878918189107309544e+01, 1.689491677827640714e+01, 1.534487793998307303e+01, 9.500000000000000000e+01, 2.289784647526876782e+01, 2.163575930771136413e+01, 2.405388044786818824e+01, 2.100435122437642832e+01
3.360000000000000000e+03, 5.746183585412040884e+01, 4.538644259454348173e+01, 3.828428018433549340e+01, 3.159737985484408540e+01, 1.897840543603357588e+01, 1.703132550535782030e+01, 1.545575765317832406e+01, 9.500000000000000000e+01, 2.285691120725699577e+01, 2.155032876107225803e+01, 2.405370278669951389e+01, 2.100488369636553188e+01
3.600000000000000000e+03, 5.812640084348717551e+01, 4.560615814381820599e+01, 3.841196459404458352e+01, 3.171690411874508442e+01, 1.916016197191759929e+01, 1.718055284289726004e+01, 1.557648856502998136e+01, 9.500000000000000000e+01, 2.281605384504924672e+01, 2.146466055987526644e+01, 2.405389357971069941e+01, 2.100542168692761891e+01
3.840000000000000000e+03, 5.877518079374016935e+01, 4.583220860956662079e+01, 3.854053873988615919e+01, 3.183584374266244765e+01, 1.933305740178866827e+01, 1.734097699753642274e+01, 1.570718226912405768e+01, 9.500000000000000000e+01, 2.278386953225212608e+01, 2.139531512001151370e+01, 2.405575455198471602e+01, 2.100596524720056024e+01
4.080000000000000000e+03, 5.939543348506092713e+01, 4.605918150705586100e+01, 3.866733845363003752e+01, 3.195173934963843365e+01, 1.949606780572895914e+01, 1.750905229617963244e+01, 1.584636004069661830e+01, 9.500000000000000000e+01, 2.276615146765320219e+01, 2.135792119541131484e+01, 2.405606413737340432e+01, 2.100651065286821506e+01
4.320000000000000000e+03, 5.998814762356787611e+01, 4.628617097969394933e+01, 3.879228749447094771e+01, 3.206458433074256220e+01, 1.964949625106396525e+01, 1.768348840564632241e+01, 1.599422652790352650e+01, 9.500000000000000000e+01, 2.275155119220540811e+01, 2.132737126682256701e+01, 2.405607642982862515e+01, 2.100705786250653873e+01
4.560000000000000000e+03, 6.055426216508939774e+01, 4.651234019219408111e+01, 3.891529312057614476e+01, 3.217436930726778854e+01, 1.979350269882996471e+01, 1.786364164916576769e+01, 1.615148652705683929e+01, 9.500000000000000000e+01, 2.273663790683382047e+01, 2.129640413589095616e+01, 2.405587042532246045e+01, 2.100760686415469181e+01
4.800000000000000000e+03, 6.109466843445926543e+01, 4.673691644739500362e+01, 3.903624890855536478e+01, 3.228108207492964965e+01, 1.992810865358991634e+01, 1.804906149464214593e+01, 1.631904389506104280e+01, 9.500000000000000000e+01, 2.272029411179732961e+01, 2.126291679792274536e+01, 2.405523178668574857e+01, 2.100815763986899398e+01
5.040000000000000000e+03, 6.161021213365807370e+01, 4.695918663204272292e+01, 3.915503728083736235e+01, 3.238470762257573909e+01, 2.005318563260931697e+01, 1.823949902904064047e+01, 1.649808186548407107e+01, 9.500000000000000000e+01, 2.270130376811210482e+01, 2.122479797440957583e+01, 2.405376433704321215e+01, 2.100871015444376155e+01
5.280000000000000000e+03, 6.210169524419149667e+01, 4.717849297139397180e+01, 3.927153176807846791e+01, 3.248522821278641004e+01, 2.016834187896822428e+01, 1.843495901611898091e+01, 1.669022669104969481e+01, 9.500000000000000000e+01, 2.267803923423009493e+01, 2.117930698727167638e+01, 2.405085967570827066e+01, 2.100926434456771119e+01
5.520000000000000000e+03, 6.256987782876059612e+01, 4.739422907377303318e+01, 3.938559903149891994e+01, 3.258262351332032836e+01, 2.027277590416449016e+01, 1.863564122033484693e+01, 1.689767115256817576e+01, 9.500000000000000000e+01, 2.264891844163308576e+01, 2.112398201629908456e+01, 2.404574147263248207e+01, 2.100982010786608711e+01
5.760000000000000000e+03, 6.301547973680931847e+01, 4.760583624733757091e+01, 3.949710066794359875e+01, 3.267687076973150084e+01, 2.036521936980343739e+01, 1.884164506810887474e+01, 1.712310237122627399e+01, 9.500000000000000000e+01, 2.261345362935307080e+01, 2.105859250202939847e+01, 2.403768679341006731e+01, 2.101037729916301799e+01
6.000000000000000000e+03, 6.343918221820393910e+01, 4.781280007239824670e+01, 3.960589481853931915e+01, 3.276794501072200205e+01, 2.044418596284052825e+01, 1.905238141932689899e+01, 1.736924986840866580e+01, 9.500000000000000000e+01, 2.257354165274942304e+01, 2.098738336952985151e+01, 2.402644288653385729e+01, 2.101093574472469072e+01
6.240000000000000000e+03, 6.384162944894394798e+01, 4.801464721363136334e+01, 3.971183760002551111e+01, 3.285581927888097908e+01, 2.050872973234983832e+01, 1.926585690350930591e+01, 1.763797636593801244e+01, 9.500000000000000000e+01, 2.253408357510866722e+01, 2.091986436089253232e+01, 2.401269111672166545e+01, 2.101149528180907211e+01
6.480000000000000000e+03, 6.422342997255678654e+01, 4.821094245749585383e+01, 3.981478437619100674e+01, 3.294046488043652943e+01, 2.055959578867041415e+01, 1.947829356098181819e+01, 1.792912543299069128e+01, 9.500000000000000000e+01, 2.250200970443174597e+01, 2.086854112365361047e+01, 2.399825640235080826e+01, 2.101205581796410371e+01
6.720000000000000000e+03, 6.458515806057120301e+01, 4.840128596107022929e+01, 3.991459088532247534e+01, 3.302185164850384780e+01, 2.059965003008594664e+01, 1.968497991919442214e+01, 1.824034199967054448e+01, 9.500000000000000000e+01, 2.248236412702453180e+01, 2.084134453986615299e+01, 2.398553759086752635e+01, 2.101261738103117338e+01
6.960000000000000000e+03, 6.492735499523513454e+01, 4.858531069938548796e+01, 4.001111423816139734e+01, 3.309994821506863616e+01, 2.065217067651556704e+01, 1.986767311218416054e+01, 1.853982336619221982e+01, 9.500000000000000000e+01, 2.253409807714547952e+01, 2.094717496013386082e+01, 2.398777479896353881e+01, 2.101318042144727016e+01
7.200000000000000000e+03, 6.525053027747463830e+01, 4.876268009916906720e+01, 4.010421379957850263e+01, 3.317472228761914721e+01, 2.072536921682075217e+01, 2.002713420372016984e+01, 1.881412397300306338e+01, 9.500000000000000000e+01, 2.262101150092248147e+01, 2.110643102885919475e+01, 2.400845369033011067e+01, 2.101374590006367882e+01
7.440000000000000000e+03, 6.555516276273974086e+01, 4.893308584759108015e+01, 4.019375196592138622e+01, 3.324614092688085520e+01, 2.081515626489739645e+01, 2.017158187776695044e+01, 1.906449438832315124e+01, 9.500000000000000000e+01, 2.271403557857094668e+01, 2.126197802146090154e+01, 2.404421599593275261e+01, 2.101431476565047518e+01
7.680000000000000000e+03, 6.585014922092651091e+01, 4.910109894413517395e+01, 4.028215010393178375e+01, 3.331618936701134004e+01, 2.091696855270574318e+01, 2.030668997036249124e+01, 1.929327355731876636e+01, 9.500000000000000000e+01, 2.280825268140994666e+01, 2.140989466696846222e+01, 2.408924713616937652e+01, 2.101488620558766485e+01
7.920000000000000000e+03, 6.613569657752915987e+01, 4.926657889031994841e+01, 4.036935301952743771e+01, 3.338485637541054984e+01, 2.102697823899351448e+01, 2.043620937718727504e+01, 1.950324540586945332e+01, 9.500000000000000000e+01, 2.290247069304484029e+01, 2.155035294461966444e+01, 2.414111014554655554e+01, 2.101546066625369491e+01
8.160000000000000000e+03, 6.641200432009713950e+01, 4.942939313705718263e+01, 4.045530553272442376e+01, 3.345213019360453899e+01, 2.114220811423357560e+01, 2.056250589173147958e+01, 1.969723452368189953e+01, 9.500000000000000000e+01, 2.299599790543890876e+01, 2.168402700477307832e+01, 2.419786284091917494e+01, 2.101603847209203479e+01
8.400000000000000000e+03, 6.667926469589642124e+01, 4.958941666976510732e+01, 4.053995263100743784e+01, 3.351799858148982736e+01, 2.126040427258953258e+01, 2.068698230330783971e+01, 1.987787358871472776e+01, 9.500000000000000000e+01, 2.308841631047591036e+01, 2.181169936246114460e+01, 2.425798793516276319e+01, 2.101661985136313859e+01
8.640000000000000000e+03, 6.181998526982935260e+01, 4.692482822139180598e+01, 3.981689282804013175e+01, 4.123613871543305009e+01, 2.115669624034110541e+01, 2.043564618663193500e+01, 1.985109797726994785e+01, 9.500000000000000000e+01, 2.312820354118964161e+01, 2.183227738420836417e+01, 2.431529472584627882e+01, 2.101720486787919739e+01
