0.000000000000000000e+00, 3.788889096150402444e-08
2.400000000000000000e+02, 3.681610979045102917e-08
4.800000000000000000e+02, 3.576500270479784162e-08
7.200000000000000000e+02, 3.474754111988582442e-08
9.600000000000000000e+02, 3.376242068090893776e-08
1.200000000000000000e+03, 3.280825983930778662e-08
1.440000000000000000e+03, 3.188375040294907359e-08
1.680000000000000000e+03, 3.098765435370374828e-08
1.920000000000000000e+03, 3.011879927715785451e-08
2.160000000000000000e+03, 2.927607412731621602e-08
2.400000000000000000e+03, 2.845842534037693964e-08
2.640000000000000000e+03, 2.766485321342106112e-08
2.880000000000000000e+03, 2.689440856230836762e-08
3.120000000000000000e+03, 2.614619069956136026e-08
3.360000000000000000e+03, 2.541949299926672341e-08
3.600000000000000000e+03, 2.473562258066997964e-08
3.840000000000000000e+03, 2.747420429522796426e-08
4.080000000000000000e+03, 3.076437614510947994e-08
4.320000000000000000e+03, 3.464657219914583189e-08
4.560000000000000000e+03, 3.893507148957676877e-08
4.800000000000000000e+03, 4.391858335452787725e-08
5.040000000000000000e+03, 4.977263361570487831e-08
5.280000000000000000e+03, 5.673309655567208271e-08
5.520000000000000000e+03, 6.512829580337256516e-08
5.760000000000000000e+03, 7.542992584016738825e-08
6.000000000000000000e+03, 8.834339627262232478e-08
6.240000000000000000e+03, 1.049829914657141478e-07
6.480000000000000000e+03, 1.272575235265999636e-07
6.720000000000000000e+03, 1.588152026552175995e-07
6.960000000000000000e+03, 2.070522574513090004e-07
7.200000000000000000e+03, 2.842203874387831449e-07
7.440000000000000000e+03, 3.962954664122999962e-07
7.680000000000000000e+03, 6.024173983024924606e-07
7.920000000000000000e+03, 9.960691625896285574e-07
8.160000000000000000e+03, 1.792470232122691879e-06
8.400000000000000000e+03, 3.723676986780646926e-06
8.640000000000000000e+03, 1.154437581118214637e-05
8.880000000000000000e+03, 1.820617593501684395e-01
9.120000000000000000e+03, 1.820712810423580907e-01
9.360000000000000000e+03, 1.820733405173689534e-01
9.600000000000000000e+03, 1.820742421114509846e-01
9.840000000000000000e+03, 1.820747514404024714e-01
1.008000000000000000e+04, 1.820750907424613374e-01
1.032000000000000000e+04, 1.820753709349072769e-01
1.056000000000000000e+04, 1.820756986633055574e-01
1.080000000000000000e+04, 1.820763209512484826e-01
1.104000000000000000e+04, 1.824926341761674564e-01
1.128000000000000000e+04, 1.854485656299138530e-01
1.152000000000000000e+04, 1.885295947689772655e-01
1.176000000000000000e+04, 1.918468121008052030e-01
1.200000000000000000e+04, 1.954099285948524833e-01
1.224000000000000000e+04, 1.992293960031310263e-01
1.248000000000000000e+04, 2.033166824655310290e-01
1.272000000000000000e+04, 2.076844692969901929e-01
1.296000000000000000e+04, 2.123469324070511866e-01
1.320000000000000000e+04, 2.173256336149604340e-01
1.344000000000000000e+04, 2.368744240313271909e-01
1.368000000000000000e+04, 2.368784903402691155e-01
1.392000000000000000e+04, 2.368803289477581786e-01
1.416000000000000000e+04, 2.368817042925512317e-01
1.440000000000000000e+04, 2.368834145341568720e-01
1.464000000000000000e+04, 3.154973426609139486e-01
1.488000000000000000e+04, 3.155010816219933623e-01
1.512000000000000000e+04, 3.155034106801973826e-01
1.536000000000000000e+04, 3.155050076291555650e-01
1.560000000000000000e+04, 3.155059513876988797e-01
