0.000000000000000000e+00, 0.000000000000000000e+00
2.400000000000000000e+02, 0.000000000000000000e+00
4.800000000000000000e+02, 0.000000000000000000e+00
7.200000000000000000e+02, 0.000000000000000000e+00
9.600000000000000000e+02, 0.000000000000000000e+00
1.200000000000000000e+03, 0.000000000000000000e+00
1.440000000000000000e+03, 0.000000000000000000e+00
1.680000000000000000e+03, 0.000000000000000000e+00
1.920000000000000000e+03, 0.000000000000000000e+00
2.160000000000000000e+03, 0.000000000000000000e+00
2.400000000000000000e+03, 0.000000000000000000e+00
2.640000000000000000e+03, 0.000000000000000000e+00
2.880000000000000000e+03, 0.000000000000000000e+00
3.120000000000000000e+03, 0.000000000000000000e+00
3.360000000000000000e+03, 0.000000000000000000e+00
3.600000000000000000e+03, 0.000000000000000000e+00
3.840000000000000000e+03, 0.000000000000000000e+00
4.080000000000000000e+03, 0.000000000000000000e+00
4.320000000000000000e+03, 0.000000000000000000e+00
4.560000000000000000e+03, 0.000000000000000000e+00
4.800000000000000000e+03, 0.000000000000000000e+00
5.040000000000000000e+03, 0.000000000000000000e+00
5.280000000000000000e+03, 0.000000000000000000e+00
5.520000000000000000e+03, 0.000000000000000000e+00
5.760000000000000000e+03, 0.000000000000000000e+00
6.000000000000000000e+03, 0.000000000000000000e+00
6.240000000000000000e+03, 0.000000000000000000e+00
6.480000000000000000e+03, 0.000000000000000000e+00
6.720000000000000000e+03, 0.000000000000000000e+00
6.960000000000000000e+03, 1.000000000000000000e+00
7.200000000000000000e+03, 1.000000000000000000e+00
7.440000000000000000e+03, 1.000000000000000000e+00
7.680000000000000000e+03, 1.000000000000000000e+00
7.920000000000000000e+03, 1.000000000000000000e+00
8.160000000000000000e+03, 1.000000000000000000e+00
8.400000000000000000e+03, 1.000000000000000000e+00
8.640000000000000000e+03, 1.000000000000000000e+00
8.880000000000000000e+03, 1.000000000000000000e+00
9.120000000000000000e+03, 1.000000000000000000e+00
9.360000000000000000e+03, 1.000000000000000000e+00
9.600000000000000000e+03, 0.000000000000000000e+00
9.840000000000000000e+03, 0.000000000000000000e+00
1.008000000000000000e+04, 0.000000000000000000e+00
1.032000000000000000e+04, 0.000000000000000000e+00
1.056000000000000000e+04, 0.000000000000000000e+00
1.080000000000000000e+04, 0.000000000000000000e+00
1.104000000000000000e+04, 0.000000000000000000e+00
1.128000000000000000e+04, 0.000000000000000000e+00
1.152000000000000000e+04, 0.000000000000000000e+00
1.176000000000000000e+04, 0.000000000000000000e+00
1.200000000000000000e+04, 0.000000000000000000e+00
1.224000000000000000e+04, 0.000000000000000000e+00
1.248000000000000000e+04, 0.000000000000000000e+00
1.272000000000000000e+04, 0.000000000000000000e+00
1.296000000000000000e+04, 0.000000000000000000e+00
1.320000000000000000e+04, 0.000000000000000000e+00
1.344000000000000000e+04, 0.000000000000000000e+00
1.368000000000000000e+04, 0.000000000000000000e+00
1.392000000000000000e+04, 0.000000000000000000e+00
1.416000000000000000e+04, 0.000000000000000000e+00
1.440000000000000000e+04, 0.000000000000000000e+00
1.464000000000000000e+04, 0.000000000000000000e+00
1.488000000000000000e+04, 0.000000000000000000e+00
1.512000000000000000e+04, 0.000000000000000000e+00
1.536000000000000000e+04, 0.000000000000000000e+00
1.560000000000000000e+04, 0.000000000000000000e+00
1.584000000000000000e+04, 0.000000000000000000e+00
1.608000000000000000e+04, 0.000000000000000000e+00
1.632000000000000000e+04, 0.000000000000000000e+00
1.656000000000000000e+04, 0.000000000000000000e+00
1.680000000000000000e+04, 0.000000000000000000e+00
1.704000000000000000e+04, 0.000000000000000000e+00
1.728000000000000000e+04, 0.000000000000000000e+00
1.752000000000000000e+04, 0.000000000000000000e+00
1.776000000000000000e+04, 0.000000000000000000e+00
1.800000000000000000e+04, 0.000000000000000000e+00
1.824000000000000000e+04, 0.000000000000000000e+00
1.848000000000000000e+04, 0.000000000000000000e+00
1.872000000000000000e+04, 0.000000000000000000e+00
1.896000000000000000e+04, 0.000000000000000000e+00
1.920000000000000000e+04, 0.000000000000000000e+00
1.944000000000000000e+04, 0.000000000000000000e+00
1.968000000000000000e+04, 0.000000000000000000e+00
1.992000000000000000e+04, 0.000000000000000000e+00
2.016000000000000000e+04, 0.000000000000000000e+00
2.040000000000000000e+04, 0.000000000000000000e+00
2.064000000000000000e+04, 0.000000000000000000e+00
2.088000000000000000e+04, 0.000000000000000000e+00
2.112000000000000000e+04, 0.000000000000000000e+00
2.136000000000000000e+04, 0.000000000000000000e+00
2.160000000000000000e+04, 0.000000000000000000e+00
2.184000000000000000e+04, 1.000000000000000000e+00
2.208000000000000000e+04, 1.000000000000000000e+00
2.232000000000000000e+04, 1.000000000000000000e+00
2.256000000000000000e+04, 1.000000000000000000e+00
2.280000000000000000e+04, 1.000000000000000000e+00
2.304000000000000000e+04, 1.000000000000000000e+00
2.328000000000000000e+04, 1.000000000000000000e+00
2.352000000000000000e+04, 1.000000000000000000e+00
2.376000000000000000e+04, 1.000000000000000000e+00
2.400000000000000000e+04, 1.000000000000000000e+00
2.424000000000000000e+04, 1.000000000000000000e+00
2.448000000000000000e+04, 1.000000000000000000e+00
2.472000000000000000e+04, 1.000000000000000000e+00
2.496000000000000000e+04, 1.000000000000000000e+00
2.520000000000000000e+04, 1.000000000000000000e+00
2.544000000000000000e+04, 1.000000000000000000e+00
2.568000000000000000e+04, 1.000000000000000000e+00
2.592000000000000000e+04, 1.000000000000000000e+00
2.616000000000000000e+04, 1.000000000000000000e+00
2.640000000000000000e+04, 1.000000000000000000e+00
2.664000000000000000e+04, 1.000000000000000000e+00
2.688000000000000000e+04, 1.000000000000000000e+00
2.712000000000000000e+04, 1.000000000000000000e+00
2.736000000000000000e+04, 1.000000000000000000e+00
2.760000000000000000e+04, 1.000000000000000000e+00
2.784000000000000000e+04, 1.000000000000000000e+00
2.808000000000000000e+04, 1.000000000000000000e+00
2.832000000000000000e+04, 1.000000000000000000e+00
2.856000000000000000e+04, 1.000000000000000000e+00
2.880000000000000000e+04, 1.000000000000000000e+00
2.904000000000000000e+04, 1.000000000000000000e+00
2.928000000000000000e+04, 1.000000000000000000e+00
2.952000000000000000e+04, 1.000000000000000000e+00
2.976000000000000000e+04, 1.000000000000000000e+00
3.000000000000000000e+04, 1.000000000000000000e+00
3.024000000000000000e+04, 1.000000000000000000e+00
3.048000000000000000e+04, 1.000000000000000000e+00
3.072000000000000000e+04, 1.000000000000000000e+00
3.096000000000000000e+04, 1.000000000000000000e+00
3.120000000000000000e+04, 1.000000000000000000e+00
3.144000000000000000e+04, 1.000000000000000000e+00
3.168000000000000000e+04, 1.000000000000000000e+00
3.192000000000000000e+04, 1.000000000000000000e+00
3.216000000000000000e+04, 1.000000000000000000e+00
3.240000000000000000e+04, 1.000000000000000000e+00
3.264000000000000000e+04, 1.000000000000000000e+00
3.288000000000000000e+04, 1.000000000000000000e+00
3.312000000000000000e+04, 1.000000000000000000e+00
3.336000000000000000e+04, 1.000000000000000000e+00
3.360000000000000000e+04, 1.000000000000000000e+00
3.384000000000000000e+04, 1.000000000000000000e+00
3.408000000000000000e+04, 1.000000000000000000e+00
3.432000000000000000e+04, 1.000000000000000000e+00
3.456000000000000000e+04, 1.000000000000000000e+00
3.480000000000000000e+04, 1.000000000000000000e+00
3.504000000000000000e+04, 1.000000000000000000e+00
3.528000000000000000e+04, 1.000000000000000000e+00
3.552000000000000000e+04, 1.000000000000000000e+00
